ID,Name,FullName,Age,Height,Weight,PhotoUrl,Nationality,Overall,Potential,Growth,TotalStats,BaseStats,Positions,BestPosition,Club,NationalTeam,NationalPosition,NationalNumber,PreferredFoot,IntReputation,WeakFoot,SkillMoves,AttackingWorkRate,DefensiveWorkRate,PaceTotal,ShootingTotal,PassingTotal,DribblingTotal,DefendingTotal,PhysicalityTotal,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,STRating,LWRating,LFRating,CFRating,RFRating,RWRating,CAMRating,LMRating,CMRating,RMRating,LWBRating,CDMRating,RWBRating,LBRating,CBRating,RBRating,GKRating
191572,Zheng Zheng,Zheng Zheng,32,186,77,https://cdn.sofifa.net/players/191/572/23_60.png,China PR,68,68,0,1885,402,"CB,LB",CB,China PR,China PR,SUB,14,Left,1,2,3,Medium,Medium,73,57,67,65,68,72,64,58,56,70,48,64,67,64,64,67,74,73,66,63,75,59,75,70,75,54,66,69,58,69,59,59,70,70,67,10,11,8,8,14,64,65,64,64,64,65,67,68,68,68,68,68,68,68,68,68,18
224302,M. Wieteska,Mateusz Wieteska,25,187,82,https://cdn.sofifa.net/players/224/302/23_60.png,Poland,68,73,5,1548,331,CB,CB,Poland,Poland,RES,4,Right,1,3,2,Medium,Medium,62,33,46,49,67,74,33,36,71,62,32,34,29,24,49,58,58,66,65,64,56,38,87,68,77,19,72,67,41,40,39,72,64,69,65,15,12,13,16,9,52,47,48,48,48,47,50,51,55,51,62,65,62,64,70,64,21
244288,A. Idah,Adam Idah,21,190,83,https://cdn.sofifa.net/players/244/288/23_60.png,Republic of Ireland,68,78,10,1587,347,ST,ST,Republic of Ireland,Republic of Ireland,SUB,24,Right,1,3,2,High,Low,77,68,44,63,23,72,38,69,66,49,62,64,49,36,37,63,70,83,65,63,54,73,66,62,78,61,70,23,71,48,71,61,18,17,11,12,13,9,10,6,70,62,64,64,64,62,62,61,54,61,45,43,45,43,43,43,18
241938,N. Al Dawsari,Nasser Al Dawsari,23,178,68,https://cdn.sofifa.net/players/241/938/23_60.png,Saudi Arabia,68,77,9,1837,393,"LB,CDM",LM,Saudi Arabia,Saudi Arabia,SUB,24,Left,1,3,3,Medium,Medium,74,59,69,69,61,61,72,55,56,72,38,66,66,47,69,70,72,75,82,61,67,69,67,70,58,65,55,64,60,66,44,65,61,60,62,14,13,12,14,15,65,67,65,65,65,67,69,70,69,70,69,67,69,68,63,68,21
246562,D. Sorescu,Deian Sorescu,24,176,72,https://cdn.sofifa.net/players/246/562/23_60.png,Romania,68,71,3,1934,418,"RW,RM,RB",RM,Romania,Romania,RW,25,Right,1,3,3,Medium,High,86,66,64,68,61,73,62,65,55,65,59,66,69,67,62,67,86,86,82,64,80,73,73,88,65,69,72,62,62,62,51,62,60,63,59,6,10,10,6,8,68,68,67,67,67,68,69,70,68,70,70,67,70,69,65,69,16
268834,I. Danlad,Ibrahim Danlad,19,181,76,https://cdn.sofifa.net/players/268/834/23_60.png,Ghana,68,77,9,1027,377,GK,GK,Ghana,Ghana,RES,12,Right,1,2,1,Medium,Medium,69,65,60,71,44,68,14,7,14,26,9,12,10,11,22,18,42,45,33,65,44,45,57,22,62,5,18,13,7,42,16,40,7,14,14,69,65,60,68,71,27,23,25,25,25,23,27,27,27,27,25,25,25,25,25,25,69
245017,G. Ondoua,Gael Ondoua,26,185,74,https://cdn.sofifa.net/players/245/017/23_60.png,Cameroon,68,71,3,1728,378,CDM,CDM,Cameroon,Cameroon,SUB,5,Left,1,3,2,High,High,71,46,62,60,64,75,55,38,55,68,47,60,39,41,67,61,70,71,56,63,59,64,72,78,75,39,71,65,60,68,49,54,65,65,62,6,9,9,8,13,59,59,60,60,60,59,63,65,66,65,67,69,67,67,67,67,17
268825,A. Dahmen,Aymen Dahmen,25,188,83,https://cdn.sofifa.net/players/268/825/23_60.png,Tunisia,68,73,5,964,353,GK,GK,Tunisia,Tunisia,SUB,16,Right,1,2,1,Medium,Medium,66,69,68,65,17,68,11,6,10,38,6,6,11,11,35,36,19,15,25,63,35,51,44,25,56,5,25,10,5,40,11,39,5,10,14,66,69,68,68,65,25,21,24,24,24,21,29,26,32,26,23,29,23,22,24,22,69
235027,L. Southwood,Luke Southwood,24,185,72,https://cdn.sofifa.net/players/235/027/23_60.png,Northern Ireland,68,75,7,1238,395,GK,GK,Northern Ireland,Northern Ireland,SUB,12,Right,1,3,1,Medium,Medium,70,60,71,73,56,65,11,9,16,48,7,21,11,10,51,32,54,58,68,63,60,53,65,32,40,7,45,15,4,62,12,52,18,11,16,70,60,71,65,73,31,32,33,33,33,32,40,37,40,37,31,36,31,30,29,30,69
223344,Wei Shihao,Shihao Wei,27,178,65,https://cdn.sofifa.net/players/223/344/23_60.png,China PR,68,69,1,1821,388,"ST,LW,CAM",RM,China PR,China PR,SUB,21,Right,1,3,3,High,Low,84,69,65,70,35,65,64,70,66,65,61,73,67,67,58,63,87,82,84,67,64,72,74,85,57,70,56,35,59,68,58,68,37,25,32,10,14,13,8,10,69,69,69,69,69,69,69,69,65,69,59,54,59,56,48,56,19
241757,G. Chaaleli,Ghaylen Chaaleli,28,179,73,https://cdn.sofifa.net/players/241/757/23_60.png,Tunisia,68,68,0,1827,389,CM,CAM,Tunisia,Tunisia,SUB,18,Right,1,3,3,Medium,Medium,66,69,68,73,53,60,68,64,58,72,59,76,44,61,69,72,64,68,70,67,73,82,58,69,56,73,58,53,63,67,61,66,52,54,48,9,10,8,15,6,68,68,68,68,68,68,68,68,68,68,65,64,65,63,59,63,18
245041,Zhu Chenjie,Chenjie Zhu,21,185,78,https://cdn.sofifa.net/players/245/041/23_60.png,China PR,68,80,12,1663,365,CB,CB,China PR,China PR,CB,5,Right,1,3,2,Low,High,75,37,52,56,67,78,35,30,69,66,32,50,40,28,61,58,76,75,65,58,78,54,82,77,80,34,72,68,42,45,45,63,69,64,65,8,10,5,14,8,55,52,52,52,52,52,55,57,59,57,65,67,65,66,70,66,17
225652,G. Puca,George Puca,26,188,78,https://cdn.sofifa.net/players/225/652/23_60.png,Romania,68,71,3,1690,357,ST,ST,Romania,Romania,ST,9,Right,1,2,3,Medium,Medium,66,68,53,64,36,70,47,68,67,58,59,64,62,60,45,66,64,68,54,64,66,77,64,63,77,58,61,30,71,53,79,60,30,39,28,9,11,11,7,10,70,62,65,65,65,62,63,63,59,63,51,51,51,50,50,50,17
233931,K. Rowles,Kye Rowles,24,185,80,https://cdn.sofifa.net/players/233/931/23_60.png,Australia,68,74,6,1518,332,CB,CB,Australia,Australia,SUB,4,Left,1,3,2,Medium,Medium,66,27,47,49,69,74,30,20,62,67,31,38,26,25,56,53,62,70,60,64,64,38,84,76,75,27,68,67,27,33,36,68,70,71,68,13,12,6,10,9,47,45,44,44,44,45,49,50,55,50,64,67,64,66,70,66,19
189167,A. Gunnarsson,Aron Gunnarsson,33,177,86,https://cdn.sofifa.net/players/189/167/23_60.png,Iceland,68,68,0,1786,368,"CDM,CM",CDM,Iceland,Iceland,SUB,26,Right,1,3,3,Medium,High,47,59,62,64,67,69,60,54,64,66,55,62,57,57,66,66,47,47,58,70,68,70,62,60,70,64,80,67,57,58,50,64,67,67,65,11,6,16,10,9,63,60,61,61,61,60,63,62,66,62,65,68,65,65,68,65,18
268783,M. Barsham,Meshaal Barsham,24,180,72,https://cdn.sofifa.net/players/268/783/23_60.png,Qatar,68,74,6,1045,379,GK,GK,Qatar,Qatar,SUB,22,Right,1,3,1,Medium,Medium,67,62,58,73,52,67,13,5,12,17,5,5,10,13,22,14,56,48,56,66,62,44,74,28,44,8,16,12,6,39,10,48,9,13,11,67,62,58,67,73,24,22,23,23,23,22,25,25,24,25,24,23,24,25,23,25,69
210926,A. Ateef,Abdullah Ateef,29,177,68,https://cdn.sofifa.net/players/210/926/23_60.png,Saudi Arabia,68,68,0,1640,331,CDM,CDM,Saudi Arabia,Saudi Arabia,SUB,14,Right,1,3,2,Low,Medium,30,46,74,64,65,52,70,41,47,75,34,60,65,53,78,72,28,31,61,65,50,49,54,36,60,47,49,70,65,79,58,79,69,66,61,11,12,6,7,11,56,60,59,59,59,60,66,63,68,63,63,68,63,62,64,62,18
268780,M. Muntari,Mohammed Muntari,28,192,77,https://cdn.sofifa.net/players/268/780/23_60.png,Qatar,68,68,0,1539,341,ST,ST,Qatar,Qatar,SUB,9,Right,1,4,3,Medium,Medium,64,69,49,61,27,71,39,72,73,57,66,63,45,40,42,65,52,73,49,60,32,68,68,59,84,64,55,26,68,51,67,64,21,19,24,8,7,10,5,7,68,60,64,64,64,60,62,61,56,61,46,46,46,44,45,44,15
201707,A. Fiola,Attila Fiola,32,183,78,https://cdn.sofifa.net/players/201/707/23_60.png,Hungary,68,68,0,1684,361,"RWB,CB",RWB,Hungary,Hungary,RWB,5,Right,1,3,2,Medium,High,70,39,57,60,67,68,68,34,67,67,33,56,45,30,44,60,69,70,72,64,68,42,71,69,62,43,80,64,56,49,53,62,64,69,71,9,13,7,9,6,56,58,56,56,56,58,59,61,59,61,68,65,68,68,68,68,17
224375,B. V챕csei,B찼lint V챕csei,28,185,80,https://cdn.sofifa.net/players/224/375/23_60.png,Hungary,68,68,0,1871,399,CM,CAM,Hungary,Hungary,SUB,23,Left,1,3,2,High,Medium,59,67,67,71,60,75,51,62,52,73,58,71,58,63,71,72,58,59,72,64,75,80,69,62,87,72,63,58,58,72,64,68,68,58,50,11,6,12,11,11,68,65,67,67,67,65,68,67,68,67,63,68,63,62,65,62,18
268774,I. Mohammad,Ismael Mohammad,32,172,64,https://cdn.sofifa.net/players/268/774/23_60.png,Qatar,68,68,0,1816,395,"RWB,RW,RB",RWB,Qatar,Qatar,SUB,17,Right,1,3,3,Medium,Low,85,61,62,67,59,61,67,64,52,64,53,66,64,38,57,64,84,85,77,63,80,62,58,73,50,58,75,59,65,65,48,62,57,62,63,9,13,10,6,5,66,67,66,66,66,67,68,68,65,68,68,64,68,67,62,67,16
239076,A. Nurudeen,Abdul Manaf Nurudeen,23,190,77,https://cdn.sofifa.net/players/239/076/23_60.png,Ghana,68,78,10,927,357,GK,GK,Ghana,Ghana,SUB,16,Right,1,3,1,Medium,Medium,73,57,59,77,24,67,11,7,12,23,7,10,12,11,19,16,18,29,26,55,44,44,63,20,38,6,26,13,4,27,19,23,9,13,12,73,57,59,67,77,22,17,19,19,19,17,21,21,22,21,21,22,21,21,22,21,69
229091,B. Peacock-Farrell,Bailey Peacock-Farrell,25,192,74,https://cdn.sofifa.net/players/229/091/23_60.png,Northern Ireland,68,73,5,1284,389,GK,GK,Northern Ireland,Northern Ireland,GK,1,Left,1,2,1,Medium,Medium,69,68,67,69,52,64,14,11,17,50,11,17,20,11,51,45,54,51,40,64,59,50,68,40,61,17,24,20,14,53,29,52,16,20,20,69,68,67,64,69,34,34,35,35,35,34,41,39,43,39,35,39,35,34,32,34,69
229851,A. Al Bulayhi,Ali Al Bulayhi,32,182,77,https://cdn.sofifa.net/players/229/851/23_60.png,Saudi Arabia,68,68,0,1465,309,CB,CB,Saudi Arabia,Saudi Arabia,SUB,5,Left,1,2,2,Medium,High,46,37,39,43,66,78,30,40,70,56,29,34,30,23,33,52,50,43,36,61,64,43,82,70,81,25,81,64,36,30,45,52,62,68,71,13,11,8,14,10,50,42,44,44,44,42,45,46,49,46,58,62,58,61,68,61,19
254159,Z. Nagy,Zsolt Nagy,29,188,81,https://cdn.sofifa.net/players/254/159/23_60.png,Hungary,68,68,0,1704,387,"LWB,LW",LWB,Hungary,Hungary,LWB,18,Left,1,3,3,High,Medium,80,60,56,64,63,64,57,63,55,62,70,65,34,29,52,70,76,83,52,64,43,65,55,79,58,49,60,61,59,59,39,63,63,65,64,12,13,7,11,10,66,64,65,65,65,64,65,67,64,67,68,65,68,68,64,68,19
181481,D. Vukovic,Danny Vukovic,37,187,95,https://cdn.sofifa.net/players/181/481/23_60.png,Australia,68,68,0,1160,381,GK,GK,Australia,Australia,SUB,18,Right,1,2,1,Medium,Medium,67,66,63,68,50,67,11,11,16,25,11,11,15,13,12,18,53,47,41,67,58,47,68,32,74,13,41,17,6,36,37,33,23,15,11,67,66,63,67,68,29,24,26,26,26,24,27,27,26,27,27,28,27,28,31,28,68
241093,S. Oum Gouet,Samuel Oum Gouet,24,185,74,https://cdn.sofifa.net/players/241/093/23_60.png,Cameroon,68,74,6,1748,378,CDM,CDM,Cameroon,Cameroon,CDM,14,Right,1,3,2,Medium,High,56,53,64,65,64,76,58,47,64,69,41,64,59,46,64,66,55,57,62,70,60,70,57,80,82,57,60,66,49,66,41,69,62,65,62,10,9,5,15,10,62,60,61,61,61,60,64,64,67,64,67,69,67,67,68,67,19
246688,S. Abdulhamid,Saud Abdulhamid,22,175,70,https://cdn.sofifa.net/players/246/688/23_60.png,Saudi Arabia,68,76,8,1745,384,"RB,CDM,LB",RWB,Saudi Arabia,Saudi Arabia,RB,12,Right,1,3,2,High,Medium,85,43,58,67,62,69,64,39,49,62,35,67,45,43,58,62,84,86,80,60,84,50,65,80,65,43,64,65,65,51,45,55,61,65,62,5,9,6,12,14,59,63,60,60,60,63,63,67,63,67,69,65,69,68,64,68,17
224702,Liu Dianzuo,Dianzuo Liu,32,190,81,https://cdn.sofifa.net/players/224/702/23_60.png,China PR,68,68,0,1263,386,GK,GK,China PR,China PR,SUB,19,Right,1,1,1,Medium,Medium,66,67,64,70,50,69,15,15,13,24,15,17,18,20,41,20,51,49,47,63,53,48,59,38,65,17,38,26,18,63,24,62,29,20,21,66,67,64,69,70,31,29,31,31,31,29,34,33,35,33,31,35,31,32,33,32,68
260740,J. Porozo,Jackson Porozo,21,192,84,https://cdn.sofifa.net/players/260/740/23_60.png,Ecuador,68,77,9,1422,312,CB,CB,Ecuador,Ecuador,RES,25,Right,1,2,2,Low,Medium,62,31,36,40,69,74,31,29,69,47,26,29,35,35,27,48,61,63,39,60,42,40,72,64,81,26,68,72,31,28,42,62,68,70,67,8,13,8,15,8,47,40,41,41,41,40,41,44,45,44,59,60,59,63,70,63,18
224648,Li Lei,Lei Li,30,182,75,https://cdn.sofifa.net/players/224/648/23_60.png,China PR,68,68,0,1830,387,"LB,LWB",LB,China PR,China PR,SUB,13,Left,1,3,3,Medium,High,75,44,64,64,65,75,60,36,64,67,48,60,63,47,68,64,74,76,70,65,82,60,84,73,77,41,68,65,65,65,44,61,64,67,64,15,8,11,7,8,61,61,61,61,61,61,64,66,66,66,68,68,68,68,68,68,18
234889,F. Jensen,Fredrik Jensen,24,183,78,https://cdn.sofifa.net/players/234/889/23_60.png,Finland,68,73,5,1801,388,"CF,ST,CAM",ST,Finland,Finland,SUB,9,Right,1,3,3,High,High,64,68,66,71,50,69,68,68,56,68,70,72,61,44,63,72,68,61,70,65,67,73,69,64,74,66,64,41,68,68,48,72,45,57,56,5,11,6,6,7,70,69,68,68,68,69,70,70,68,70,62,62,62,61,59,61,16
198810,B. Wright,Bailey Wright,29,184,79,https://cdn.sofifa.net/players/198/810/23_60.png,Australia,68,68,0,1579,335,CB,CB,Australia,Australia,RES,8,Right,1,3,2,Medium,Medium,52,38,51,52,67,75,47,39,68,61,22,44,36,27,54,59,53,52,52,67,57,40,87,69,77,36,72,66,39,46,39,64,68,67,66,13,10,15,15,16,52,50,50,50,50,50,53,54,57,54,63,66,63,64,68,64,21
238990,S. Lavery,Shayne Lavery,23,182,73,https://cdn.sofifa.net/players/238/990/23_60.png,Northern Ireland,68,76,8,1665,354,ST,ST,Northern Ireland,Northern Ireland,SUB,19,Right,1,2,2,High,Medium,80,68,52,68,24,62,45,71,61,62,63,68,54,40,42,64,79,80,80,68,76,69,66,72,58,63,58,16,68,49,67,59,19,19,30,13,12,12,13,8,70,66,67,67,67,66,66,66,58,66,50,45,50,48,42,48,20
272560,A. Jalali,Abolfazl Jalali,24,177,68,https://cdn.sofifa.net/players/272/560/23_60.png,Iran,68,72,4,1710,366,"LB,LWB",LB,Iran,Iran,SUB,25,Left,1,3,2,Medium,Medium,74,43,56,65,65,63,62,39,53,58,39,65,52,53,50,62,73,74,72,71,70,44,61,72,60,47,61,64,63,52,39,59,69,65,66,7,14,9,11,13,58,61,59,59,59,61,61,64,61,64,68,64,68,68,65,68,20
246704,E. 횙lafsson,El챠as Rafn 횙lafsson,22,201,85,https://cdn.sofifa.net/players/246/704/23_60.png,Iceland,68,79,11,1112,366,GK,GK,Iceland,Iceland,SUB,13,Right,1,3,1,Medium,Medium,71,68,57,67,33,70,14,9,32,36,7,15,13,10,34,18,33,33,39,57,32,43,49,44,75,5,43,15,14,49,17,45,16,14,13,71,68,57,70,67,29,24,26,26,26,24,30,29,32,29,27,32,27,27,31,27,69
183475,S. Grytebust,Sten Michael Grytebust,32,187,82,https://cdn.sofifa.net/players/183/475/23_60.png,Norway,68,68,0,1214,384,GK,GK,Norway,Norway,SUB,13,Right,1,2,1,Medium,Medium,66,68,66,70,47,67,15,12,12,36,14,20,13,14,39,32,46,47,52,62,45,50,68,34,56,12,35,18,11,56,25,56,21,16,16,66,68,66,67,70,31,30,32,32,32,30,36,34,36,34,30,34,30,30,30,30,68
242863,A. Al Hassan,Ali Al Hassan,25,182,65,https://cdn.sofifa.net/players/242/863/23_60.png,Saudi Arabia,67,74,7,1724,375,"CDM,CM",CDM,Saudi Arabia,Saudi Arabia,RES,15,Right,1,3,2,Medium,Medium,67,51,61,64,61,71,46,55,54,72,39,63,50,37,65,65,66,67,63,63,65,51,69,75,67,47,74,66,61,62,42,60,58,61,64,14,12,11,9,11,61,61,62,62,62,61,65,65,67,65,66,68,66,65,66,65,19
193728,D. Wotherspoon,David Wotherspoon,32,172,76,https://cdn.sofifa.net/players/193/728/23_60.png,Canada,67,67,0,1864,393,CM,CAM,Canada,Canada,SUB,24,Right,1,4,3,High,Medium,66,63,69,71,57,67,70,63,58,67,56,72,70,68,65,71,67,66,76,57,64,64,67,74,66,67,63,47,66,73,54,73,55,63,62,9,12,9,16,7,67,67,67,67,67,67,67,67,67,67,66,64,66,64,62,64,18
268716,D. Chac처n,Daniel Chac처n,21,183,79,https://cdn.sofifa.net/players/268/716/23_60.png,Costa Rica,67,77,10,1413,307,"CB,CDM",CB,Costa Rica,Costa Rica,SUB,2,Right,1,3,2,Medium,Medium,62,22,45,47,68,63,29,16,67,65,22,31,25,25,57,65,60,64,45,65,58,34,66,62,62,18,65,69,29,29,38,65,70,66,70,5,10,6,8,12,46,43,44,44,44,43,47,49,54,49,62,66,62,65,69,65,17
255151,S. Ngapandouetnbu,Simon Ngapandouetnbu,19,186,74,https://cdn.sofifa.net/players/255/151/23_60.png,Cameroon,67,76,9,928,358,GK,GK,Cameroon,Cameroon,SUB,1,Right,1,3,1,Medium,Medium,71,67,63,72,21,64,11,7,10,20,6,7,11,10,26,19,28,15,36,49,43,47,59,26,55,6,18,6,5,31,11,28,6,10,13,71,67,63,64,72,22,17,19,19,19,17,22,21,23,21,19,22,19,19,21,19,68
257186,A. Jashari,Ardon Jashari,19,181,82,https://cdn.sofifa.net/players/257/186/23_60.png,Switzerland,67,82,15,1839,388,"CDM,CM",CAM,Switzerland,Switzerland,RES,26,Left,1,3,2,Medium,Medium,66,61,64,67,63,67,58,58,56,67,61,66,62,59,69,67,68,64,69,68,69,62,65,67,69,65,63,65,64,65,60,66,66,62,58,8,7,14,13,5,65,65,65,65,65,65,68,67,68,67,66,68,66,66,66,66,17
224690,Li Ang,Ang Li,28,188,88,https://cdn.sofifa.net/players/224/690/23_60.png,China PR,67,67,0,1874,383,"CB,CDM",CB,China PR,China PR,SUB,16,Left,1,3,2,High,Medium,56,61,64,58,64,80,57,54,63,66,57,55,75,80,67,59,59,54,58,62,75,72,87,77,85,67,67,64,56,56,57,60,65,64,64,14,7,7,13,11,63,58,59,59,59,58,61,61,64,61,65,67,65,65,67,65,19
202170,M. Boxall,Michael Boxall,33,188,91,https://cdn.sofifa.net/players/202/170/23_60.png,New Zealand,67,67,0,1657,352,CB,CB,New Zealand,New Zealand,CB,5,Right,1,2,2,Medium,Medium,55,42,56,55,65,79,55,35,63,62,54,54,56,43,56,59,43,65,47,64,49,61,76,66,90,33,66,65,55,51,42,59,64,67,65,13,9,14,7,8,57,53,54,54,54,53,56,58,59,58,64,66,64,64,67,64,18
254143,N. Pijnaker,Nando Pijnaker,23,192,88,https://cdn.sofifa.net/players/254/143/23_60.png,New Zealand,67,77,10,1610,350,CB,CB,New Zealand,New Zealand,CB,4,Left,1,3,2,Medium,Medium,57,41,53,57,66,76,43,38,64,61,31,53,35,36,60,61,59,56,58,65,52,55,66,71,83,37,65,66,43,54,41,58,68,65,63,11,12,13,12,13,55,53,53,53,53,53,56,57,60,57,63,66,63,64,69,64,20
241344,Yang Liyu,Liyu Yang,25,179,65,https://cdn.sofifa.net/players/241/344/23_60.png,China PR,67,70,3,1772,378,"LM,LWB",RM,China PR,China PR,RES,20,Right,1,2,3,Medium,Medium,85,55,61,65,43,69,58,54,57,65,57,61,55,49,57,64,84,86,84,63,76,60,76,83,67,52,56,38,62,65,53,63,43,42,41,10,13,14,14,13,64,65,64,64,64,65,66,68,63,68,60,57,60,59,53,59,20
235236,I. Jebali,Issam Jebali,30,182,84,https://cdn.sofifa.net/players/235/236/23_60.png,Tunisia,67,67,0,1730,376,ST,CF,Tunisia,Tunisia,SUB,9,Right,1,3,4,Medium,Medium,70,65,62,71,38,70,53,66,57,67,60,73,61,50,56,70,69,71,71,62,63,69,68,71,74,61,58,41,66,68,68,69,36,35,26,10,6,9,8,7,67,67,67,67,67,67,67,67,65,67,56,56,56,53,51,53,16
238545,F. Al Birekan,Firas Al Birekan,22,181,74,https://cdn.sofifa.net/players/238/545/23_60.png,Saudi Arabia,67,78,11,1519,332,ST,ST,Saudi Arabia,Saudi Arabia,SUB,9,Left,1,3,3,Medium,Low,71,65,46,64,23,63,36,70,69,57,63,63,45,30,35,66,66,75,66,65,63,66,76,73,68,52,33,16,70,48,60,63,17,20,15,8,10,7,5,6,69,62,64,64,64,62,63,62,55,62,46,42,46,44,40,44,16
255956,J. Waterman,Joel Waterman,26,185,75,https://cdn.sofifa.net/players/255/956/23_60.png,Canada,67,70,3,1593,335,CB,CB,Canada,Canada,RES,26,Right,1,2,2,Medium,High,45,41,57,52,68,72,44,28,61,65,60,49,52,35,65,58,34,54,51,64,37,50,65,64,78,59,71,64,34,55,44,54,72,68,67,6,7,10,11,11,51,49,50,50,50,49,55,53,61,53,62,68,62,63,69,63,17
208597,H. Hermannsson,Hj철rtur Hermannsson,27,190,84,https://cdn.sofifa.net/players/208/597/23_60.png,Iceland,67,69,2,1587,340,"CB,RB",CB,Iceland,Iceland,CB,24,Right,1,3,2,Medium,Medium,51,34,53,58,66,78,48,28,64,61,38,55,44,28,59,61,53,50,58,63,58,52,72,76,82,28,70,65,30,50,32,63,66,66,65,13,14,14,14,10,51,50,49,49,49,50,53,55,59,55,64,66,64,64,69,64,20
238043,A. Al Obud,Abdulrahman Al Obud,27,174,70,https://cdn.sofifa.net/players/238/043/23_60.png,Saudi Arabia,67,67,0,1678,374,LM,LM,Saudi Arabia,Saudi Arabia,RES,20,Right,1,2,3,High,Medium,86,62,56,70,43,57,58,63,48,61,47,70,50,37,48,69,84,87,81,59,76,67,61,69,61,58,33,43,65,56,52,49,47,38,37,8,5,12,14,14,66,67,66,66,66,67,67,67,61,67,59,54,59,57,50,57,18
220129,N. Ghandri,Nader Ghandri,27,196,96,https://cdn.sofifa.net/players/220/129/23_60.png,Tunisia,67,70,3,1489,319,CB,CB,Tunisia,Tunisia,RES,5,Right,1,2,2,Medium,Medium,36,37,53,46,66,81,40,33,72,64,34,47,39,38,60,48,38,34,39,57,31,46,58,64,92,38,81,65,38,49,41,48,64,66,64,15,13,9,6,6,50,45,46,46,46,45,50,50,56,50,58,65,58,59,69,59,17
195834,A. Mathlouthi,Aymen Mathlouthi,37,182,84,https://cdn.sofifa.net/players/195/834/23_60.png,Tunisia,67,67,0,1015,350,GK,GK,Tunisia,Tunisia,RES,1,Right,1,2,1,Medium,Medium,66,66,61,67,22,68,19,6,21,24,17,4,16,12,22,23,23,21,33,65,12,46,67,19,65,15,12,11,7,56,25,60,15,19,12,66,66,61,68,67,26,21,24,24,24,21,27,24,29,24,23,27,23,23,27,23,67
257437,R. Colwill,Rubin Colwill,20,189,79,https://cdn.sofifa.net/players/257/437/23_60.png,Wales,67,79,12,1713,372,"ST,CAM",ST,Wales,Wales,SUB,25,Right,1,3,2,Medium,Medium,73,65,61,66,40,67,51,65,61,66,55,67,57,60,59,68,74,73,62,65,55,69,62,65,73,68,55,33,67,65,45,64,29,48,44,6,13,7,12,14,69,66,67,67,67,66,68,67,65,67,57,56,57,55,53,55,19
248040,A. Rus,Adrian Rus,26,183,76,https://cdn.sofifa.net/players/248/040/23_60.png,Romania,67,72,5,1706,370,"CB,CDM",CB,Romania,Romania,CB,17,Right,1,3,2,Medium,High,72,47,54,59,65,73,42,42,64,64,38,54,47,36,59,60,73,71,66,63,65,56,71,68,76,52,72,65,46,52,44,66,65,66,66,12,13,15,13,10,58,56,56,56,56,56,59,59,61,59,64,66,64,66,69,66,20
251633,M. Sk처ra힄,Micha흢 Sk처ra힄,22,172,64,https://cdn.sofifa.net/players/251/633/23_60.png,Poland,67,77,10,1674,368,RM,RM,Poland,Poland,RES,26,Right,1,3,3,High,Medium,83,53,61,67,40,64,63,57,48,63,49,67,55,40,61,64,84,83,85,57,75,53,56,83,56,44,64,41,60,60,52,60,44,38,28,7,12,9,8,8,62,65,62,62,62,65,65,68,62,68,59,56,59,56,50,56,16
221857,Jin Jingdao,Jingdao Jin,29,170,66,https://cdn.sofifa.net/players/221/857/23_60.png,China PR,67,67,0,1891,395,"RM,CM",RM,China PR,China PR,RM,17,Right,1,3,3,Medium,High,76,57,63,67,66,66,58,53,55,67,73,63,59,53,64,64,81,72,83,73,83,64,65,82,57,56,68,66,65,62,54,62,70,64,67,7,11,7,11,14,65,65,64,64,64,65,67,67,67,67,67,67,67,67,67,67,19
213512,G. 횧처rarinsson,Gu챨mundur 횧처rarinsson,30,183,75,https://cdn.sofifa.net/players/213/512/23_60.png,Iceland,67,67,0,1906,394,LB,CM,Iceland,Iceland,SUB,5,Left,1,4,3,Medium,Medium,60,62,70,70,61,71,76,56,36,67,55,69,73,71,67,71,67,54,73,68,73,75,68,76,68,67,74,65,60,69,62,67,61,64,65,16,13,10,10,7,64,67,65,65,65,67,67,67,67,67,67,67,67,67,65,67,20
265628,D. Riznyk,Dmytro Riznyk,23,186,77,https://cdn.sofifa.net/players/265/628/23_60.png,Ukraine,67,74,7,1140,384,GK,GK,Ukraine,Ukraine,SUB,23,Right,1,3,1,Medium,Medium,67,64,72,68,47,66,11,14,26,42,9,34,14,12,35,29,52,43,25,65,31,54,41,26,50,26,28,12,7,48,30,45,16,12,11,67,64,72,66,68,34,32,34,34,34,32,37,35,36,35,28,31,28,27,27,27,68
208949,N. Al Abed,Nawaf Al Abed,32,169,63,https://cdn.sofifa.net/players/208/949/23_60.png,Saudi Arabia,67,67,0,1740,357,"CAM,LM,RM",CAM,Saudi Arabia,Saudi Arabia,RES,18,Left,1,3,4,Medium,Low,53,68,68,70,45,53,68,66,40,68,63,69,66,64,65,74,55,52,73,61,64,71,50,35,55,69,73,36,64,70,75,65,60,39,40,11,10,10,15,9,65,66,66,66,66,66,67,66,65,66,55,58,55,53,52,53,19
